transaction_id,order_date,ship_date,customer_id,product_id,product_category,quantity,unit_price,city,state,payment_type,order_status,ingestion_date,gender_clean,customer_age_clean,age_band,discount_pct_clean,gross_amount,net_amount,shipping_delay_days,order_year,order_month,_ingested_at,_source_file
47011,2025-03-31,2025-03-31,CUST86234,PROD1517,Electronics,9,971.30,Houston,TX,COD,Returned,2026-05-31,Male,56,45-59,7.85,8741.70,8055.48,0,2025,3,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
3920,2023-02-03,2023-02-11,CUST80204,PROD927,Fashion,2,401.29,New York,NY,COD,Delivered,2026-05-31,Unknown,22,18-29,0.00,802.58,802.58,8,2023,2,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
19212,2025-02-13,2025-02-19,CUST122323,PROD34889,Electronics,7,1627.54,San Diego,CA,,Cancelled,2026-05-31,Female,33,30-44,0.00,11392.78,11392.78,6,2025,2,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
42294,2025-08-20,2025-08-17,CUST52046,PROD42130,Fashion,5,171.10,Chicago,IL,UPI,Returned,2026-05-31,Male,23,18-29,0.00,855.50,855.50,-3,2025,8,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
14769,2024-11-13,2024-11-11,CUST84312,PROD20221,Electronics,10,234.50,New York,NY,COD,Returned,2026-05-31,Male,,Unknown,0.00,2345.00,2345.00,-2,2024,11,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
31550,2024-09-12,2024-09-13,CUST22131,PROD37478,Sports,6,557.20,Philadelphia,PA,Card,Returned,2026-05-31,Male,41,30-44,23.70,3343.20,2550.86,1,2024,9,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
48424,2023-06-29,2023-06-29,CUST196746,PROD12715,Sports,9,335.25,Chicago,IL,UPI,Delivered,2026-05-31,Male,,Unknown,85.56,3017.25,435.69,0,2023,6,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
5957,2024-03-16,2024-03-26,CUST144012,PROD34877,Sports,5,551.71,San Jose,CA,,Delivered,2026-05-31,Unknown,70,60+,0.00,2758.55,2758.55,10,2024,3,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
45793,2024-08-22,2024-08-28,CUST143281,PROD33756,Grocery,2,14.39,Philadelphia,PA,,Cancelled,2026-05-31,Male,,Unknown,0.00,28.78,28.78,6,2024,8,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
26917,2023-05-21,2023-05-28,CUST12126,PROD40751,Grocery,2,36.56,New York,NY,UPI,Cancelled,2026-05-31,Male,,Unknown,5.62,73.12,69.01,7,2023,5,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
14872,2025-02-25,2025-02-22,CUST51596,PROD16332,Fashion,6,55.91,Philadelphia,PA,Card,Cancelled,2026-05-31,Male,,Unknown,45.63,335.46,182.39,-3,2025,2,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
25573,2025-05-24,2025-05-24,CUST104018,PROD40880,Sports,5,360.96,Philadelphia,PA,Card,Delivered,2026-05-31,Female,32,30-44,0.00,1804.80,1804.80,0,2025,5,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
18236,2024-06-11,2024-06-16,CUST2978,PROD39821,Sports,4,300.70,Dallas,TX,Crypto,Delivered,2026-05-31,Unknown,39,30-44,0.96,1202.80,1191.25,5,2024,6,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
3504,2024-03-21,2024-03-29,CUST185751,PROD40914,Fashion,6,188.52,Philadelphia,PA,Card,Delivered,2026-05-31,Unknown,39,30-44,12.03,1131.12,995.05,8,2024,3,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
19961,2024-11-13,2024-11-12,CUST65946,PROD25424,Sports,3,72.81,Houston,TX,Card,Delivered,2026-05-31,Female,24,18-29,5.28,218.43,206.90,-1,2024,11,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
10802,2023-03-06,2023-03-06,CUST112106,PROD42780,Fashion,5,248.19,New York,NY,UPI,Returned,2026-05-31,Unknown,,Unknown,0.00,1240.95,1240.95,0,2023,3,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
25268,2023-05-27,2023-05-30,CUST89019,PROD36022,Grocery,2,3.90,San Jose,CA,Crypto,Delivered,2026-05-31,Unknown,0,<18,0.00,7.80,7.80,3,2023,5,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
21657,2024-02-04,2024-02-04,CUST173965,PROD24047,Grocery,2,49.93,Phoenix,AZ,COD,Delivered,2026-05-31,Male,56,45-59,0.00,99.86,99.86,0,2024,2,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
16763,2025-08-20,2025-08-20,CUST190855,PROD33767,Electronics,6,878.37,Philadelphia,PA,UPI,Delivered,2026-05-31,Male,39,30-44,0.00,5270.22,5270.22,0,2025,8,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
29797,2023-03-12,2023-03-21,CUST123829,PROD15555,Sports,7,770.58,San Jose,CA,UPI,Cancelled,2026-05-31,Male,37,30-44,0.00,5394.06,5394.06,9,2023,3,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
38056,2025-01-18,2025-01-21,CUST64219,PROD11685,Furniture,7,1474.35,Philadelphia,PA,COD,Returned,2026-05-31,Male,25,18-29,0.00,10320.45,10320.45,3,2025,1,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
23594,2025-12-15,2025-12-17,CUST86054,PROD35868,Furniture,8,1069.48,Chicago,IL,UPI,Delivered,2026-05-31,Female,,Unknown,0.00,8555.84,8555.84,2,2025,12,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
45218,2023-08-08,2023-08-14,CUST163486,PROD30157,Grocery,10,46.10,San Diego,CA,,Returned,2026-05-31,Male,,Unknown,0.00,461.00,461.00,6,2023,8,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
14300,2025-04-09,2025-04-12,CUST19734,PROD23283,Sports,10,11.64,New York,NY,,Returned,2026-05-31,Female,,Unknown,23.83,116.40,88.66,3,2025,4,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
26571,2023-10-25,2023-11-02,CUST169408,PROD41724,Sports,3,307.46,San Antonio,TX,Card,Delivered,2026-05-31,Male,,Unknown,0.00,922.38,922.38,8,2023,10,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
25270,2024-06-18,2024-06-22,CUST10788,PROD22714,Electronics,10,1584.55,Phoenix,AZ,Card,Returned,2026-05-31,Male,,Unknown,34.47,15845.50,10383.56,4,2024,6,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
5444,2025-04-15,2025-04-16,CUST21881,PROD7031,Electronics,5,1169.88,San Diego,CA,,Returned,2026-05-31,Female,,Unknown,0.00,5849.40,5849.40,1,2025,4,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
47272,2024-12-23,2024-12-23,CUST40173,PROD21536,Grocery,2,29.05,Houston,TX,,Delivered,2026-05-31,Unknown,,Unknown,39.08,58.10,35.39,0,2024,12,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
19507,2024-06-24,2024-06-21,CUST181110,PROD6446,Furniture,6,1393.42,Philadelphia,PA,,Cancelled,2026-05-31,Male,26,18-29,99.36,8360.52,53.51,-3,2024,6,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
29203,2023-09-21,2023-09-28,CUST70572,PROD20732,Sports,1,119.87,San Jose,CA,COD,Returned,2026-05-31,Male,,Unknown,3.52,119.87,115.65,7,2023,9,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
22584,2024-10-02,2024-09-30,CUST198551,PROD38618,Electronics,8,1649.39,Phoenix,AZ,Crypto,Returned,2026-05-31,Male,62,60+,0.00,13195.12,13195.12,-2,2024,10,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
16120,2024-05-06,2024-05-03,CUST151704,PROD44516,Sports,3,598.63,Philadelphia,PA,,Returned,2026-05-31,Unknown,,Unknown,34.92,1795.89,1168.77,-3,2024,5,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
7883,2023-01-20,2023-01-23,CUST8628,PROD15053,Electronics,10,1303.14,Chicago,IL,UPI,Cancelled,2026-05-31,Female,59,45-59,0.00,13031.40,13031.40,3,2023,1,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
48176,2024-05-21,2024-05-21,CUST198839,PROD9638,Furniture,1,1433.56,San Diego,CA,UPI,Cancelled,2026-05-31,Female,,Unknown,0.00,1433.56,1433.56,0,2024,5,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
29667,2025-04-10,2025-04-20,CUST101569,PROD46517,Sports,6,532.20,Chicago,IL,Crypto,Returned,2026-05-31,Male,,Unknown,0.00,3193.20,3193.20,10,2025,4,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
38231,2025-12-25,2025-12-31,CUST6653,PROD26368,Furniture,9,182.32,Houston,TX,Card,Delivered,2026-05-31,Male,,Unknown,0.00,1640.88,1640.88,6,2025,12,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
1029,2025-03-01,2025-02-26,CUST42094,PROD20789,Fashion,1,81.85,New York,NY,COD,Delivered,2026-05-31,Unknown,68,60+,36.96,81.85,51.60,-3,2025,3,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
30933,2024-04-14,2024-04-24,CUST183830,PROD29350,Grocery,10,26.23,Los Angeles,CA,Crypto,Returned,2026-05-31,Unknown,35,30-44,41.29,262.30,154.00,10,2024,4,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
16105,2025-02-06,2025-02-06,CUST85786,PROD40560,Grocery,7,28.21,Philadelphia,PA,UPI,Delivered,2026-05-31,Unknown,45,45-59,0.00,197.47,197.47,0,2025,2,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
46884,2024-01-30,2024-02-09,CUST105768,PROD11514,Fashion,8,379.59,Chicago,IL,Card,Delivered,2026-05-31,Male,58,45-59,0.00,3036.72,3036.72,10,2024,1,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
43017,2024-08-06,2024-08-09,CUST17183,PROD38663,Furniture,1,507.18,San Antonio,TX,Crypto,Cancelled,2026-05-31,Female,,Unknown,31.14,507.18,349.24,3,2024,8,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
10248,2023-11-17,2023-11-14,CUST87343,PROD2594,Electronics,2,1900.35,San Jose,CA,Crypto,Delivered,2026-05-31,Female,,Unknown,0.00,3800.70,3800.70,-3,2023,11,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
27309,2023-10-16,2023-10-16,CUST25086,PROD14732,Electronics,5,1993.07,Houston,TX,Card,Returned,2026-05-31,Male,1,<18,0.00,9965.35,9965.35,0,2023,10,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
23630,2024-02-25,2024-03-06,CUST114367,PROD30059,Furniture,1,186.29,Phoenix,AZ,Card,Delivered,2026-05-31,Male,,Unknown,0.00,186.29,186.29,10,2024,2,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
27911,2023-03-15,2023-03-18,CUST190042,PROD17127,Electronics,7,363.30,Los Angeles,CA,Card,Cancelled,2026-05-31,Female,,Unknown,0.00,2543.10,2543.10,3,2023,3,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
33921,2023-01-11,2023-01-14,CUST122581,PROD39508,Fashion,4,279.21,San Diego,CA,UPI,Delivered,2026-05-31,Male,54,45-59,10.85,1116.84,995.66,3,2023,1,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
30823,2024-04-02,2024-04-04,CUST147200,PROD27087,Electronics,6,1342.16,Houston,TX,COD,Delivered,2026-05-31,Female,,Unknown,0.00,8052.96,8052.96,2,2024,4,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
32438,2023-12-07,2023-12-07,CUST24198,PROD6723,Sports,4,106.67,Chicago,IL,Card,Cancelled,2026-05-31,Male,64,60+,0.00,426.68,426.68,0,2023,12,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
25887,2024-09-01,2024-08-31,CUST37259,PROD11383,Grocery,1,41.09,San Diego,CA,,Cancelled,2026-05-31,Male,,Unknown,0.00,41.09,41.09,-1,2024,9,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
46574,2023-07-03,2023-07-01,CUST48043,PROD3491,Furniture,9,689.50,Los Angeles,CA,,Cancelled,2026-05-31,Female,,Unknown,88.54,6205.50,711.15,-2,2023,7,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
43598,2025-09-27,2025-10-05,CUST31196,PROD28711,Sports,8,238.53,Dallas,TX,,Delivered,2026-05-31,Female,7,<18,0.00,1908.24,1908.24,8,2025,9,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
19992,2025-03-23,2025-03-31,CUST183668,PROD6348,Electronics,1,1453.20,Los Angeles,CA,Crypto,Cancelled,2026-05-31,Female,,Unknown,0.00,1453.20,1453.20,8,2025,3,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
36731,2024-05-19,2024-05-18,CUST46120,PROD4832,Grocery,10,33.78,Houston,TX,Card,Returned,2026-05-31,Male,20,18-29,36.57,337.80,214.27,-1,2024,5,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
10270,2025-10-31,2025-11-05,CUST139618,PROD48622,Fashion,3,122.35,Phoenix,AZ,Crypto,Cancelled,2026-05-31,Female,39,30-44,95.06,367.05,18.13,5,2025,10,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
34642,2024-03-31,2024-04-03,CUST17439,PROD30846,Electronics,9,1261.98,Chicago,IL,UPI,Returned,2026-05-31,Male,,Unknown,1.32,11357.82,11207.90,3,2024,3,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
23907,2025-12-19,2025-12-25,CUST54103,PROD22182,Sports,2,661.11,Houston,TX,UPI,Cancelled,2026-05-31,Male,3,<18,0.00,1322.22,1322.22,6,2025,12,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
249,2024-02-04,2024-02-12,CUST108264,PROD20341,Sports,7,174.51,Houston,TX,COD,Cancelled,2026-05-31,Male,,Unknown,0.00,1221.57,1221.57,8,2024,2,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
34273,2024-03-19,2024-03-23,CUST56233,PROD6746,Sports,9,523.17,Phoenix,AZ,Crypto,Delivered,2026-05-31,Unknown,,Unknown,23.38,4708.53,3607.68,4,2024,3,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
27288,2025-11-04,2025-11-11,CUST159423,PROD42443,Grocery,4,20.88,Phoenix,AZ,Card,Returned,2026-05-31,Male,24,18-29,4.55,83.52,79.72,7,2025,11,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
44958,2023-10-11,2023-10-19,CUST113716,PROD12965,Electronics,6,561.69,Chicago,IL,Card,Cancelled,2026-05-31,Female,,Unknown,62.88,3370.14,1251.00,8,2023,10,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
48994,2023-04-15,2023-04-24,CUST141880,PROD25552,Sports,6,363.96,Houston,TX,Card,Returned,2026-05-31,Male,,Unknown,66.91,2183.76,722.61,9,2023,4,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
44942,2025-03-10,2025-03-07,CUST24749,PROD4699,Grocery,6,12.82,New York,NY,Crypto,Delivered,2026-05-31,Female,0,<18,65.50,76.92,26.54,-3,2025,3,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
21764,2023-08-11,2023-08-10,CUST154212,PROD45047,Electronics,9,596.12,San Jose,CA,,Delivered,2026-05-31,Unknown,,Unknown,0.00,5365.08,5365.08,-1,2023,8,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
3191,2024-07-13,2024-07-17,CUST106386,PROD47922,Electronics,2,211.59,Philadelphia,PA,Crypto,Returned,2026-05-31,Unknown,,Unknown,0.00,423.18,423.18,4,2024,7,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
38098,2024-03-07,2024-03-15,CUST133061,PROD49869,Sports,8,687.64,San Antonio,TX,Card,Cancelled,2026-05-31,Male,4,<18,0.00,5501.12,5501.12,8,2024,3,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
47035,2023-09-23,2023-09-21,CUST74635,PROD17938,Furniture,1,463.06,New York,NY,UPI,Returned,2026-05-31,Male,,Unknown,0.00,463.06,463.06,-2,2023,9,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
10832,2025-05-01,2025-05-07,CUST55282,PROD23340,Grocery,7,2.39,New York,NY,,Delivered,2026-05-31,Unknown,,Unknown,0.00,16.73,16.73,6,2025,5,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
46524,2024-12-22,2024-12-22,CUST147893,PROD43985,Furniture,9,158.76,Houston,TX,Card,Delivered,2026-05-31,Unknown,,Unknown,15.90,1428.84,1201.65,0,2024,12,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
49872,2024-03-05,2024-03-11,CUST177012,PROD23101,Fashion,7,413.39,New York,NY,Crypto,Delivered,2026-05-31,Male,,Unknown,21.74,2893.73,2264.63,6,2024,3,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
26046,2025-04-18,2025-04-16,CUST57321,PROD31614,Electronics,9,765.62,Los Angeles,CA,UPI,Cancelled,2026-05-31,Female,55,45-59,45.29,6890.58,3769.84,-2,2025,4,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
13520,2025-09-25,2025-09-25,CUST19201,PROD3002,Furniture,1,923.41,San Diego,CA,UPI,Cancelled,2026-05-31,Male,,Unknown,49.41,923.41,467.15,0,2025,9,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
4030,2024-11-20,2024-11-24,CUST13044,PROD41919,Grocery,7,1.06,New York,NY,Card,Cancelled,2026-05-31,Female,43,30-44,0.00,7.42,7.42,4,2024,11,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
140,2023-02-16,2023-02-15,CUST51280,PROD27226,Grocery,7,1.67,San Diego,CA,Crypto,Cancelled,2026-05-31,Female,10,<18,0.00,11.69,11.69,-1,2023,2,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
36862,2025-08-31,2025-08-29,CUST49271,PROD6228,Fashion,5,471.87,San Diego,CA,,Delivered,2026-05-31,Female,,Unknown,73.27,2359.35,630.65,-2,2025,8,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
6068,2025-01-28,2025-01-26,CUST146774,PROD20671,Fashion,10,317.25,Philadelphia,PA,UPI,Returned,2026-05-31,Female,0,<18,64.75,3172.50,1118.31,-2,2025,1,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
48125,2023-10-14,2023-10-16,CUST110268,PROD19857,Sports,1,433.57,San Antonio,TX,,Delivered,2026-05-31,Male,,Unknown,0.00,433.57,433.57,2,2023,10,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
13753,2024-06-02,2024-06-12,CUST181808,PROD47066,Furniture,2,743.83,San Diego,CA,Card,Delivered,2026-05-31,Male,,Unknown,0.00,1487.66,1487.66,10,2024,6,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
36233,2024-05-01,2024-05-03,CUST36536,PROD34851,Electronics,5,1986.70,San Antonio,TX,UPI,Returned,2026-05-31,Unknown,44,30-44,0.00,9933.50,9933.50,2,2024,5,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
26226,2024-05-02,2024-05-05,CUST130447,PROD3483,Fashion,8,254.84,Los Angeles,CA,Card,Returned,2026-05-31,Unknown,,Unknown,0.00,2038.72,2038.72,3,2024,5,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
29413,2024-11-08,2024-11-17,CUST68886,PROD6964,Furniture,2,966.72,San Diego,CA,UPI,Returned,2026-05-31,Male,,Unknown,24.62,1933.44,1457.43,9,2024,11,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
13007,2025-05-16,2025-05-24,CUST7426,PROD36737,Furniture,6,1387.55,Houston,TX,Card,Delivered,2026-05-31,Male,,Unknown,18.29,8325.30,6802.60,8,2025,5,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
7894,2025-09-07,2025-09-14,CUST198475,PROD21767,Sports,2,489.97,Houston,TX,COD,Returned,2026-05-31,Female,,Unknown,25.52,979.94,729.86,7,2025,9,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
20852,2025-05-04,2025-05-11,CUST50204,PROD36209,Grocery,9,9.91,Phoenix,AZ,UPI,Cancelled,2026-05-31,Female,,Unknown,91.44,89.19,7.63,7,2025,5,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
12374,2025-11-08,2025-11-07,CUST17353,PROD31238,Grocery,6,38.27,Houston,TX,COD,Cancelled,2026-05-31,Male,34,30-44,10.63,229.62,205.21,-1,2025,11,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
5407,2025-11-18,2025-11-27,CUST31446,PROD17326,Grocery,3,47.20,San Antonio,TX,,Cancelled,2026-05-31,Female,39,30-44,0.00,141.60,141.60,9,2025,11,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
47270,2025-05-15,2025-05-22,CUST192104,PROD15897,Furniture,5,674.13,Los Angeles,CA,UPI,Delivered,2026-05-31,Unknown,,Unknown,0.00,3370.65,3370.65,7,2025,5,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
36640,2025-03-24,2025-03-23,CUST61299,PROD25352,Electronics,9,184.75,Phoenix,AZ,Crypto,Cancelled,2026-05-31,Male,,Unknown,72.47,1662.75,457.76,-1,2025,3,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
3020,2024-05-24,2024-05-21,CUST20820,PROD6762,Electronics,1,177.89,Phoenix,AZ,Crypto,Cancelled,2026-05-31,Female,,Unknown,0.00,177.89,177.89,-3,2024,5,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
298,2025-01-08,2025-01-16,CUST146763,PROD11906,Sports,8,635.35,Dallas,TX,COD,Delivered,2026-05-31,Unknown,,Unknown,0.00,5082.80,5082.80,8,2025,1,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
41248,2023-12-29,2024-01-02,CUST143012,PROD30514,Fashion,5,284.00,Phoenix,AZ,UPI,Delivered,2026-05-31,Female,,Unknown,0.00,1420.00,1420.00,4,2023,12,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
6121,2025-07-11,2025-07-08,CUST2739,PROD17450,Furniture,10,657.45,Los Angeles,CA,COD,Returned,2026-05-31,Male,2,<18,8.25,6574.50,6032.10,-3,2025,7,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
48804,2023-08-21,2023-08-23,CUST182252,PROD33978,Grocery,9,15.55,New York,NY,UPI,Returned,2026-05-31,Female,27,18-29,0.00,139.95,139.95,2,2023,8,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
37286,2024-02-14,2024-02-13,CUST151401,PROD46480,Grocery,1,27.08,San Antonio,TX,Crypto,Returned,2026-05-31,Unknown,,Unknown,0.00,27.08,27.08,-1,2024,2,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
22319,2023-06-05,2023-06-12,CUST56696,PROD34347,Sports,5,442.20,Los Angeles,CA,UPI,Delivered,2026-05-31,Female,59,45-59,0.00,2211.00,2211.00,7,2023,6,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
29605,2024-11-11,2024-11-09,CUST5303,PROD27038,Electronics,4,1437.24,New York,NY,Card,Cancelled,2026-05-31,Female,,Unknown,0.00,5748.96,5748.96,-2,2024,11,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
22512,2025-09-24,2025-09-21,CUST168566,PROD8977,Sports,2,468.32,Philadelphia,PA,,Returned,2026-05-31,Male,,Unknown,42.45,936.64,539.04,-3,2025,9,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
